id,Names,Surnames,Age,Email,Worktimes,Schedules,Studies level,Pets,Cooking,Sport,Smoking,Organized
5359,Nick,Taylor,31,NickTaylor@gmail.com,morning,morning,secondary,No,Yes,No,No,No
5360,Antonio,Bush,30,AntonioBush@gmail.com,morning,morning,university,No,Yes,No,No,Yes
5361,Jorge,Hughes ,23,JorgeHughes @gmail.com,both of them,morning,university,Yes,No,Yes,No,Yes
5362,Albert,Thomas ,33,AlbertThomas @gmail.com,both of them,night,secondary,No,No,No,Yes,No
5363,Derek,Jones,24,DerekJones@gmail.com,morning,morning,secondary,Yes,Yes,No,No,Yes
5364,George,Smith,34,GeorgeSmith@gmail.com,night,night,secondary,No,No,No,No,No
5365,Jorge,Williams,30,JorgeWilliams@gmail.com,morning,night,university,Yes,No,Yes,No,No
5366,Derek,Thompson ,34,DerekThompson @gmail.com,morning,night,secondary,Yes,No,No,Yes,Yes
5367,Albert,Jones,31,AlbertJones@gmail.com,night,night,university,No,No,No,Yes,Yes
5368,Maria,Edwards ,34,MariaEdwards @gmail.com,night,night,university,Yes,Yes,No,No,Yes
5369,Mario,Smith,23,MarioSmith@gmail.com,both of them,night,secondary,Yes,Yes,No,Yes,Yes
5370,Josephine,Thompson ,30,JosephineThompson @gmail.com,morning,night,university,No,Yes,No,Yes,Yes
5371,Jorge,Brown,27,JorgeBrown@gmail.com,morning,night,secondary,Yes,No,No,Yes,No
5372,Mario,Williams,23,MarioWilliams@gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
5373,Josephine,Lee ,26,JosephineLee @gmail.com,morning,night,university,Yes,No,No,No,Yes
5374,Jorge,Williams,18,JorgeWilliams@gmail.com,morning,morning,university,No,Yes,No,No,No
5375,Michael,Williams,25,MichaelWilliams@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,No
5376,Jorge,White,19,JorgeWhite@gmail.com,night,night,university,Yes,Yes,Yes,No,No
5377,George,Robinson ,29,GeorgeRobinson @gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
5378,Luna,Taylor,32,LunaTaylor@gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
5379,George,Williams,18,GeorgeWilliams@gmail.com,night,night,university,Yes,No,No,Yes,Yes
5380,Anthony,Robinson ,23,AnthonyRobinson @gmail.com,night,night,secondary,No,Yes,Yes,No,Yes
5381,Nick,Hughes ,21,NickHughes @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
5382,Derek,Bush,31,DerekBush@gmail.com,night,night,university,No,No,No,No,Yes
5383,Albert,Edwards ,26,AlbertEdwards @gmail.com,both of them,morning,secondary,Yes,No,Yes,Yes,Yes
5384,Michael,Thomas ,20,MichaelThomas @gmail.com,night,morning,secondary,No,No,Yes,No,Yes
5385,Mario,Robinson ,23,MarioRobinson @gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,No
5386,LouisaLoren,Williams,25,LouisaLorenWilliams@gmail.com,night,morning,secondary,No,Yes,Yes,Yes,No
5387,John,Thompson ,25,JohnThompson @gmail.com,night,night,university,Yes,No,Yes,No,Yes
5388,Lucas,Robinson ,30,LucasRobinson @gmail.com,morning,night,university,No,No,Yes,No,Yes
5389,Michael,Evans ,33,MichaelEvans @gmail.com,night,night,secondary,No,No,Yes,Yes,Yes
5390,Michael,Davies ,25,MichaelDavies @gmail.com,night,morning,secondary,Yes,Yes,Yes,No,Yes
5391,Miguel,White,21,MiguelWhite@gmail.com,night,night,university,Yes,Yes,Yes,No,Yes
5392,Marie,Thompson ,26,MarieThompson @gmail.com,morning,night,university,Yes,No,Yes,Yes,No
5393,George,Thompson ,27,GeorgeThompson @gmail.com,morning,night,university,Yes,Yes,No,No,No
5394,Derek,Hughes ,34,DerekHughes @gmail.com,morning,night,university,Yes,No,Yes,No,Yes
5395,Josephine,Edwards ,23,JosephineEdwards @gmail.com,morning,morning,university,No,No,No,No,No
5396,Mario,Thomas ,29,MarioThomas @gmail.com,morning,night,secondary,No,No,Yes,No,Yes
5397,Albert,Taylor,33,AlbertTaylor@gmail.com,morning,morning,university,No,Yes,Yes,Yes,Yes
5398,Luna,Walker ,29,LunaWalker @gmail.com,both of them,night,university,No,No,No,Yes,No
5399,Jorge,Wright,30,JorgeWright@gmail.com,morning,night,university,Yes,Yes,Yes,No,Yes
5400,Anthony,Davies ,28,AnthonyDavies @gmail.com,night,night,secondary,Yes,Yes,No,Yes,Yes
5401,Michael,Davies ,27,MichaelDavies @gmail.com,both of them,morning,secondary,Yes,Yes,Yes,No,Yes
5402,Marie,Davies ,20,MarieDavies @gmail.com,both of them,morning,university,No,No,Yes,Yes,Yes
5403,John,Jones,19,JohnJones@gmail.com,both of them,night,university,Yes,Yes,No,Yes,No
5404,Jorge,Wright,28,JorgeWright@gmail.com,night,night,secondary,Yes,Yes,Yes,No,No
5405,Anthony,Taylor,32,AnthonyTaylor@gmail.com,night,morning,university,No,No,Yes,Yes,Yes
5406,Derek,Davies ,22,DerekDavies @gmail.com,both of them,night,secondary,No,No,No,No,Yes
5407,John,Williams,20,JohnWilliams@gmail.com,night,night,secondary,Yes,No,No,No,No
5408,Albert,Hughes ,26,AlbertHughes @gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
5409,Albert,Williams,18,AlbertWilliams@gmail.com,both of them,morning,university,Yes,No,Yes,Yes,No
5410,Josephine,Hughes ,27,JosephineHughes @gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
5411,George,Hughes ,24,GeorgeHughes @gmail.com,both of them,night,university,No,No,Yes,No,Yes
5412,John,Thomas ,24,JohnThomas @gmail.com,night,night,university,No,No,Yes,No,No
5413,Anthony,Smith,19,AnthonySmith@gmail.com,morning,morning,university,Yes,Yes,No,Yes,No
5414,George,Wright,21,GeorgeWright@gmail.com,morning,night,university,No,Yes,No,No,Yes
5415,Mario,Davies ,25,MarioDavies @gmail.com,night,morning,university,Yes,No,No,Yes,No
5416,Albert,Walker ,24,AlbertWalker @gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,No
5417,George,Evans ,31,GeorgeEvans @gmail.com,morning,night,university,No,Yes,Yes,No,Yes
5418,Anthony,White,33,AnthonyWhite@gmail.com,night,morning,secondary,Yes,Yes,Yes,No,Yes
5419,Antonio,Lee ,23,AntonioLee @gmail.com,morning,night,university,Yes,No,No,No,Yes
5420,Mario,Walker ,32,MarioWalker @gmail.com,morning,night,university,Yes,Yes,No,No,Yes
5421,Lucas,White,24,LucasWhite@gmail.com,night,night,secondary,No,Yes,Yes,No,No
5422,John,Davies ,26,JohnDavies @gmail.com,morning,morning,university,Yes,No,Yes,Yes,Yes
5423,Albert,Williams,21,AlbertWilliams@gmail.com,both of them,night,secondary,No,No,No,Yes,Yes
5424,George,Williams,22,GeorgeWilliams@gmail.com,night,morning,secondary,Yes,No,No,No,No
5425,Marie,Bush,32,MarieBush@gmail.com,both of them,night,university,No,No,Yes,Yes,Yes
5426,Luna,Robinson ,25,LunaRobinson @gmail.com,both of them,morning,university,No,No,Yes,No,No
5427,Luna,Davies ,18,LunaDavies @gmail.com,night,morning,secondary,Yes,No,No,Yes,No
5428,Josephine,Williams,27,JosephineWilliams@gmail.com,both of them,morning,university,Yes,No,No,Yes,Yes
5429,Luna,Taylor,26,LunaTaylor@gmail.com,night,morning,secondary,No,No,No,Yes,No
5430,Anthony,White,26,AnthonyWhite@gmail.com,both of them,night,university,Yes,Yes,Yes,No,Yes
5431,Lucas,Roberts ,31,LucasRoberts @gmail.com,night,night,university,No,No,Yes,Yes,Yes
5432,Lucas,Johnson,23,LucasJohnson@gmail.com,both of them,night,secondary,Yes,Yes,No,Yes,No
5433,Luna,White,29,LunaWhite@gmail.com,night,night,university,Yes,Yes,No,Yes,Yes
5434,George,Edwards ,22,GeorgeEdwards @gmail.com,night,morning,university,Yes,No,Yes,No,Yes
5435,Miguel,Jones,23,MiguelJones@gmail.com,night,morning,secondary,No,Yes,No,No,No
5436,Lucas,Bush,24,LucasBush@gmail.com,night,night,university,Yes,No,Yes,Yes,No
5437,Miguel,White,30,MiguelWhite@gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
5438,Luna,Bush,30,LunaBush@gmail.com,both of them,morning,secondary,Yes,Yes,No,Yes,No
5439,Nick,White,26,NickWhite@gmail.com,night,night,university,Yes,Yes,Yes,No,Yes
5440,Albert,Williams,25,AlbertWilliams@gmail.com,morning,night,university,No,Yes,No,Yes,No
5441,Marie,Jones,27,MarieJones@gmail.com,night,morning,university,Yes,No,No,No,Yes
5442,Jorge,Wright,28,JorgeWright@gmail.com,morning,morning,secondary,No,No,No,No,Yes
5443,Josephine,Wright,32,JosephineWright@gmail.com,both of them,morning,secondary,No,No,Yes,Yes,No
5444,George,Wright,19,GeorgeWright@gmail.com,night,night,secondary,Yes,No,No,Yes,Yes
5445,Josephine,Thomas ,26,JosephineThomas @gmail.com,both of them,morning,secondary,No,Yes,No,Yes,Yes
5446,George,Hughes ,23,GeorgeHughes @gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
5447,Antonio,Bush,27,AntonioBush@gmail.com,night,night,university,No,Yes,Yes,No,Yes
5448,George,Robinson ,32,GeorgeRobinson @gmail.com,night,morning,university,No,No,No,No,Yes
5449,Miguel,White,27,MiguelWhite@gmail.com,both of them,morning,secondary,No,No,Yes,No,Yes
5450,Jorge,Edwards ,27,JorgeEdwards @gmail.com,both of them,night,secondary,Yes,No,Yes,No,No
5451,Derek,Jones,19,DerekJones@gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
5452,George,Williams,30,GeorgeWilliams@gmail.com,morning,morning,university,No,No,Yes,No,No
5453,Josephine,Wright,23,JosephineWright@gmail.com,morning,morning,university,Yes,Yes,No,No,No
5454,George,Williams,30,GeorgeWilliams@gmail.com,night,night,university,No,No,No,Yes,No
5455,LouisaLoren,Jones,30,LouisaLorenJones@gmail.com,both of them,night,secondary,Yes,Yes,Yes,Yes,Yes
5456,Nick,White,22,NickWhite@gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
5457,Josephine,Taylor,23,JosephineTaylor@gmail.com,both of them,morning,secondary,No,Yes,Yes,No,Yes
5458,George,Edwards ,27,GeorgeEdwards @gmail.com,both of them,night,secondary,Yes,No,Yes,Yes,No
5459,Miguel,White,29,MiguelWhite@gmail.com,morning,morning,university,No,Yes,No,Yes,No
5460,Marie,Williams,31,MarieWilliams@gmail.com,night,night,university,No,No,Yes,Yes,No
5461,Maria,Davies ,21,MariaDavies @gmail.com,night,night,university,No,No,Yes,No,Yes
5462,Mario,Williams,18,MarioWilliams@gmail.com,morning,morning,university,Yes,Yes,No,No,Yes
5463,Albert,Jones,20,AlbertJones@gmail.com,morning,morning,secondary,No,No,No,Yes,No
5464,Nick,Williams,23,NickWilliams@gmail.com,night,morning,university,No,Yes,Yes,Yes,No
5465,Michael,Williams,29,MichaelWilliams@gmail.com,night,morning,university,Yes,Yes,Yes,No,Yes
5466,Miguel,Hughes ,23,MiguelHughes @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,No
5467,George,Smith,29,GeorgeSmith@gmail.com,morning,night,university,Yes,No,No,No,No
5468,Nick,Jones,27,NickJones@gmail.com,morning,night,university,No,No,Yes,Yes,No
5469,Mario,Williams,18,MarioWilliams@gmail.com,morning,night,university,No,Yes,No,No,Yes
5470,Michael,Williams,31,MichaelWilliams@gmail.com,night,morning,university,No,Yes,Yes,Yes,Yes
5471,Antonio,Taylor,21,AntonioTaylor@gmail.com,night,night,secondary,No,No,Yes,No,No
5472,John,Hughes ,33,JohnHughes @gmail.com,morning,morning,university,No,No,No,Yes,No
5473,Mario,Hughes ,25,MarioHughes @gmail.com,night,night,secondary,No,Yes,No,Yes,No
5474,Michael,White,27,MichaelWhite@gmail.com,night,morning,secondary,No,Yes,Yes,No,Yes
5475,LouisaLoren,Johnson,32,LouisaLorenJohnson@gmail.com,morning,night,university,Yes,No,No,Yes,No
5476,Marie,Johnson,28,MarieJohnson@gmail.com,night,morning,secondary,No,No,No,No,Yes
5477,Michael,Taylor,29,MichaelTaylor@gmail.com,morning,morning,secondary,Yes,No,No,No,Yes
5478,Miguel,Smith,29,MiguelSmith@gmail.com,morning,night,university,Yes,Yes,No,No,No
5479,Miguel,Thompson ,32,MiguelThompson @gmail.com,night,morning,university,Yes,No,No,No,Yes
5480,Miguel,Davies ,25,MiguelDavies @gmail.com,both of them,morning,secondary,No,No,Yes,No,Yes
5481,Michael,Bush,32,MichaelBush@gmail.com,night,night,university,No,Yes,No,No,No
5482,Maria,Bush,34,MariaBush@gmail.com,morning,morning,university,Yes,Yes,Yes,Yes,No
5483,Josephine,Robinson ,28,JosephineRobinson @gmail.com,both of them,morning,university,Yes,Yes,Yes,No,No
5484,Jorge,Taylor,27,JorgeTaylor@gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
5485,Albert,Thomas ,31,AlbertThomas @gmail.com,morning,night,secondary,No,No,No,Yes,No
5486,Albert,Brown,21,AlbertBrown@gmail.com,both of them,morning,university,Yes,No,Yes,Yes,Yes
5487,Luna,Williams,32,LunaWilliams@gmail.com,both of them,night,secondary,Yes,Yes,Yes,No,No
5488,Miguel,Davies ,23,MiguelDavies @gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,Yes
5489,John,Johnson,20,JohnJohnson@gmail.com,morning,night,university,Yes,No,Yes,Yes,No
5490,Antonio,Wright,19,AntonioWright@gmail.com,both of them,morning,secondary,Yes,No,No,No,Yes
5491,Mario,Jones,26,MarioJones@gmail.com,both of them,night,university,No,No,Yes,Yes,No
5492,Marie,Lee ,28,MarieLee @gmail.com,both of them,night,secondary,Yes,Yes,Yes,No,Yes
5493,Derek,Hughes ,29,DerekHughes @gmail.com,both of them,night,university,Yes,No,No,No,Yes
5494,Maria,Wright,29,MariaWright@gmail.com,night,night,secondary,No,Yes,Yes,Yes,No
5495,Mario,Thomas ,27,MarioThomas @gmail.com,night,morning,secondary,Yes,Yes,Yes,No,No
5496,Antonio,Roberts ,32,AntonioRoberts @gmail.com,both of them,night,secondary,Yes,No,No,Yes,Yes
5497,Lucas,Bush,28,LucasBush@gmail.com,night,night,university,Yes,Yes,Yes,Yes,No
5498,Derek,Johnson,30,DerekJohnson@gmail.com,morning,morning,university,No,No,No,Yes,Yes
5499,LouisaLoren,Evans ,32,LouisaLorenEvans @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
5500,Derek,Taylor,29,DerekTaylor@gmail.com,both of them,morning,secondary,No,No,Yes,No,Yes
5501,Luna,Smith,22,LunaSmith@gmail.com,both of them,morning,university,Yes,No,Yes,Yes,No
5502,Luna,Bush,34,LunaBush@gmail.com,both of them,night,university,No,No,Yes,No,Yes
5503,Miguel,Lee ,31,MiguelLee @gmail.com,both of them,morning,university,No,Yes,Yes,Yes,Yes
5504,Jorge,Davies ,26,JorgeDavies @gmail.com,morning,night,university,No,Yes,No,No,Yes
5505,Luna,Wright,32,LunaWright@gmail.com,night,morning,university,Yes,No,No,Yes,No
5506,Miguel,Williams,34,MiguelWilliams@gmail.com,both of them,morning,university,Yes,Yes,Yes,Yes,No
5507,George,Hughes ,23,GeorgeHughes @gmail.com,both of them,morning,secondary,No,Yes,Yes,No,No
5508,Josephine,Williams,27,JosephineWilliams@gmail.com,night,night,university,No,No,No,Yes,No
5509,Antonio,Edwards ,23,AntonioEdwards @gmail.com,morning,night,university,Yes,No,No,Yes,Yes
5510,Marie,Thomas ,28,MarieThomas @gmail.com,night,night,secondary,No,Yes,Yes,No,Yes
5511,John,Edwards ,28,JohnEdwards @gmail.com,morning,morning,secondary,No,No,Yes,Yes,Yes
5512,Jorge,Bush,26,JorgeBush@gmail.com,both of them,night,secondary,Yes,No,No,Yes,Yes
5513,Antonio,Walker ,29,AntonioWalker @gmail.com,both of them,night,secondary,No,Yes,No,No,Yes
5514,Luna,Brown,21,LunaBrown@gmail.com,both of them,night,secondary,Yes,Yes,Yes,Yes,Yes
5515,Marie,Johnson,26,MarieJohnson@gmail.com,night,morning,secondary,Yes,Yes,No,Yes,No
5516,Jorge,Roberts ,26,JorgeRoberts @gmail.com,morning,night,university,Yes,No,Yes,No,No
5517,John,White,20,JohnWhite@gmail.com,night,morning,university,Yes,Yes,No,Yes,Yes
5518,Mario,Smith,33,MarioSmith@gmail.com,night,morning,university,Yes,No,Yes,No,No
5519,Luna,Jones,18,LunaJones@gmail.com,morning,morning,secondary,No,No,Yes,Yes,Yes
5520,Mario,Jones,32,MarioJones@gmail.com,both of them,morning,secondary,No,Yes,No,Yes,Yes
5521,Mario,White,32,MarioWhite@gmail.com,night,night,university,Yes,No,Yes,Yes,No
5522,Lucas,Edwards ,32,LucasEdwards @gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
5523,Josephine,Edwards ,29,JosephineEdwards @gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
5524,Derek,Lee ,28,DerekLee @gmail.com,morning,night,university,No,Yes,Yes,Yes,Yes
5525,Jorge,White,25,JorgeWhite@gmail.com,morning,night,secondary,Yes,Yes,No,Yes,No
5526,Albert,Hughes ,23,AlbertHughes @gmail.com,night,morning,university,No,Yes,No,Yes,No
5527,LouisaLoren,Thomas ,26,LouisaLorenThomas @gmail.com,morning,night,university,No,Yes,No,No,No
5528,Lucas,Lee ,30,LucasLee @gmail.com,both of them,morning,university,No,No,No,No,No
5529,Lucas,Roberts ,18,LucasRoberts @gmail.com,night,morning,university,Yes,Yes,Yes,No,Yes
5530,Marie,Wright,32,MarieWright@gmail.com,morning,morning,secondary,Yes,No,No,No,Yes
5531,Maria,Thomas ,18,MariaThomas @gmail.com,morning,morning,secondary,No,No,Yes,Yes,No
5532,Nick,Edwards ,20,NickEdwards @gmail.com,morning,night,university,Yes,Yes,Yes,Yes,No
5533,Jorge,Williams,20,JorgeWilliams@gmail.com,both of them,morning,university,No,No,No,Yes,No
5534,Antonio,Edwards ,23,AntonioEdwards @gmail.com,morning,morning,university,Yes,No,Yes,No,Yes
5535,Derek,Smith,24,DerekSmith@gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
5536,Derek,Johnson,29,DerekJohnson@gmail.com,night,morning,secondary,No,Yes,Yes,Yes,No
5537,Michael,Hughes ,33,MichaelHughes @gmail.com,morning,night,secondary,Yes,No,No,No,Yes
5538,John,Walker ,21,JohnWalker @gmail.com,both of them,morning,secondary,No,No,Yes,No,Yes
5539,John,Lee ,21,JohnLee @gmail.com,both of them,morning,secondary,Yes,No,No,Yes,No
5540,George,Walker ,30,GeorgeWalker @gmail.com,both of them,morning,secondary,No,Yes,No,No,No
5541,Maria,Davies ,30,MariaDavies @gmail.com,morning,night,university,No,No,Yes,No,No
5542,Luna,Walker ,34,LunaWalker @gmail.com,both of them,morning,university,No,Yes,Yes,No,No
5543,Maria,Robinson ,19,MariaRobinson @gmail.com,both of them,night,secondary,Yes,Yes,No,No,Yes
5544,LouisaLoren,Wright,20,LouisaLorenWright@gmail.com,both of them,night,secondary,Yes,No,Yes,Yes,Yes
5545,Michael,Brown,21,MichaelBrown@gmail.com,night,morning,secondary,No,No,Yes,Yes,No
5546,Mario,Thompson ,23,MarioThompson @gmail.com,both of them,morning,university,No,Yes,Yes,No,Yes
5547,Michael,Davies ,19,MichaelDavies @gmail.com,night,morning,university,Yes,Yes,No,Yes,Yes
5548,George,Johnson,20,GeorgeJohnson@gmail.com,morning,morning,secondary,No,No,No,Yes,Yes
5549,George,Robinson ,29,GeorgeRobinson @gmail.com,morning,morning,secondary,No,No,No,No,Yes
5550,LouisaLoren,Williams,21,LouisaLorenWilliams@gmail.com,night,night,secondary,Yes,No,No,Yes,No
5551,Lucas,Brown,23,LucasBrown@gmail.com,morning,night,university,No,No,Yes,Yes,No
5552,Albert,Williams,33,AlbertWilliams@gmail.com,night,morning,university,No,Yes,Yes,No,No
5553,LouisaLoren,Hughes ,27,LouisaLorenHughes @gmail.com,both of them,morning,secondary,Yes,No,No,No,No
5554,Marie,Robinson ,26,MarieRobinson @gmail.com,night,morning,university,Yes,No,No,Yes,Yes
5555,Mario,Jones,28,MarioJones@gmail.com,both of them,night,university,No,Yes,Yes,No,No
5556,Michael,Smith,34,MichaelSmith@gmail.com,morning,night,secondary,No,Yes,No,Yes,No
5557,Jorge,Thomas ,32,JorgeThomas @gmail.com,morning,morning,secondary,No,No,No,Yes,Yes
5558,John,Walker ,33,JohnWalker @gmail.com,morning,morning,university,No,No,Yes,No,No
5559,Mario,Robinson ,31,MarioRobinson @gmail.com,both of them,night,secondary,Yes,No,No,No,Yes
5560,Maria,Taylor,23,MariaTaylor@gmail.com,both of them,morning,secondary,Yes,No,No,No,No
5561,George,Davies ,26,GeorgeDavies @gmail.com,both of them,morning,university,No,No,No,Yes,Yes
5562,Marie,Wright,21,MarieWright@gmail.com,both of them,morning,secondary,Yes,Yes,No,No,Yes
5563,Mario,Williams,27,MarioWilliams@gmail.com,night,morning,university,No,Yes,Yes,Yes,No
5564,Derek,Lee ,22,DerekLee @gmail.com,both of them,morning,secondary,No,No,Yes,Yes,No
5565,Derek,Brown,23,DerekBrown@gmail.com,morning,night,university,No,No,Yes,Yes,Yes
5566,Nick,Thomas ,28,NickThomas @gmail.com,night,night,secondary,Yes,Yes,No,No,Yes
5567,LouisaLoren,Davies ,29,LouisaLorenDavies @gmail.com,morning,night,university,Yes,Yes,Yes,No,No
5568,Michael,Jones,19,MichaelJones@gmail.com,morning,morning,secondary,Yes,Yes,No,No,Yes
5569,John,White,20,JohnWhite@gmail.com,morning,night,secondary,Yes,No,Yes,No,Yes
5570,John,Edwards ,23,JohnEdwards @gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,No
5571,Maria,Brown,22,MariaBrown@gmail.com,night,night,university,Yes,Yes,No,Yes,No
5572,Nick,Taylor,26,NickTaylor@gmail.com,both of them,morning,university,No,No,No,No,No
5573,Albert,Walker ,18,AlbertWalker @gmail.com,morning,night,secondary,No,Yes,Yes,No,No
5574,John,Taylor,29,JohnTaylor@gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
5575,Albert,Williams,25,AlbertWilliams@gmail.com,night,morning,secondary,No,Yes,No,Yes,No
5576,Josephine,Thompson ,26,JosephineThompson @gmail.com,morning,morning,university,No,No,No,Yes,No
5577,Miguel,Lee ,31,MiguelLee @gmail.com,night,night,secondary,Yes,No,Yes,Yes,Yes
5578,Miguel,Smith,20,MiguelSmith@gmail.com,night,night,university,No,No,No,Yes,No
5579,Luna,Davies ,25,LunaDavies @gmail.com,morning,morning,university,Yes,Yes,No,No,No
5580,Luna,Williams,28,LunaWilliams@gmail.com,both of them,night,university,No,Yes,Yes,Yes,Yes
5581,Jorge,Smith,24,JorgeSmith@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
5582,Luna,Edwards ,21,LunaEdwards @gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
5583,Albert,Williams,24,AlbertWilliams@gmail.com,night,night,secondary,No,No,No,No,Yes
5584,George,Taylor,18,GeorgeTaylor@gmail.com,both of them,morning,university,No,Yes,Yes,Yes,Yes
5585,Marie,Walker ,18,MarieWalker @gmail.com,morning,morning,university,Yes,Yes,Yes,Yes,Yes
5586,Miguel,Davies ,18,MiguelDavies @gmail.com,night,morning,secondary,No,Yes,Yes,No,No
5587,Albert,Taylor,23,AlbertTaylor@gmail.com,both of them,morning,university,No,No,Yes,No,No
5588,Miguel,Wright,24,MiguelWright@gmail.com,night,morning,secondary,No,No,Yes,No,No
5589,Lucas,Johnson,31,LucasJohnson@gmail.com,night,morning,secondary,No,No,Yes,No,No
5590,Mario,Lee ,19,MarioLee @gmail.com,morning,morning,secondary,No,Yes,No,No,Yes
